Product,,,,,,,,,,,,,,,,,,,Gender,Time
eggs,whole wheat rice,chocolate,,,,,,,,,,,,,,,,,1,2018-04-29 15:23
grated cheese,herb & pepper,red wine,spaghetti,mineral water,salmon,eggs,cooking oil,green tea,,,,,,,,,,,0,2018-04-29 17:17
french fries,cookies,shallot,tomato juice,fresh bread,low fat yogurt,,,,,,,,,,,,,,1,2018-04-29 18:39
burgers,fresh tuna,spaghetti,muffins,honey,,,,,,,,,,,,,,,0,2018-04-29 21:24
herb & pepper,ground beef,spaghetti,eggs,chicken,,,,,,,,,,,,,,,1,2018-08-05 13:29
grated cheese,muffins,tomato juice,mayonnaise,,,,,,,,,,,,,,,,0,2018-12-02 17:56
whole wheat pasta,yams,mineral water,muffins,frozen smoothie,hot dogs,energy drink,,,,,,,,,,,,,1,2018-12-16 20:08
burgers,spaghetti,soup,milk,olive oil,salmon,eggs,blueberries,,,,,,,,,,,,0,2018-12-30 0:51
chocolate,champagne,magazines,,,,,,,,,,,,,,,,,1,2018-02-10 17:31
frozen vegetables,spaghetti,yams,mineral water,french wine,green grapes,rice,chocolate,,,,,,,,,,,,0,2018-01-13 19:30
tomato sauce,chocolate,,,,,,,,,,,,,,,,,,1,2018-07-08 18:18
milk,eggs,,,,,,,,,,,,,,,,,,0,2018-07-08 23:34
pet food,,,,,,,,,,,,,,,,,,,1,2018-07-15 17:54
yogurt cake,,,,,,,,,,,,,,,,,,,0,2018-06-03 13:55
green tea,,,,,,,,,,,,,,,,,,,1,2018-06-03 19:44
escalope,pasta,,,,,,,,,,,,,,,,,,0,2018-06-10 2:19
herb & pepper,ground beef,,,,,,,,,,,,,,,,,,1,2018-06-10 13:13
mineral water,honey,brownies,,,,,,,,,,,,,,,,,0,2018-06-10 22:04
turkey,eggs,cake,energy drink,,,,,,,,,,,,,,,,1,2018-05-06 16:47
turkey,burgers,dessert wine,ground beef,soup,salmon,eggs,gums,tomato juice,candy bars,,,,,,,,,,0,2018-05-06 18:52
spaghetti,mineral water,chicken,,,,,,,,,,,,,,,,,1,2018-05-06 21:01
turkey,ground beef,carrots,french fries,melons,,,,,,,,,,,,,,,0,2018-05-06 21:19
mineral water,eggs,low fat yogurt,,,,,,,,,,,,,,,,,1,2018-05-13 15:58
turkey,cooking oil,shampoo,,,,,,,,,,,,,,,,,0,2018-05-13 18:37
spaghetti,hot dogs,,,,,,,,,,,,,,,,,,1,2018-05-13 19:37
chocolate,green tea,,,,,,,,,,,,,,,,,,0,2018-05-13 21:09
grated cheese,pepper,mineral water,chocolate,eggs,cake,mashed potato,tomato juice,,,,,,,,,,,,1,2018-05-27 13:32
chocolate,,,,,,,,,,,,,,,,,,,0,2018-05-27 23:21
spaghetti,olive oil,strong cheese,pancakes,,,,,,,,,,,,,,,,1,2018-11-11 14:24
red wine,mineral water,soup,rice,cookies,,,,,,,,,,,,,,,0,2018-11-11 23:49
red wine,shrimp,spaghetti,,,,,,,,,,,,,,,,,1,2018-10-28 0:48
green tea,,,,,,,,,,,,,,,,,,,0,2018-10-28 23:24
mineral water,chicken,french fries,frozen smoothie,,,,,,,,,,,,,,,,1,2018-04-12 22:36
muffins,,,,,,,,,,,,,,,,,,,0,2018-04-19 23:19
cake,chocolate,,,,,,,,,,,,,,,,,,1,2018-05-03 23:21
fresh tuna,tomatoes,mineral water,soup,avocado,meatballs,olive oil,,,,,,,,,,,,,0,2018-05-03 23:48
turkey,french fries,,,,,,,,,,,,,,,,,,1,2018-05-17 23:28
burgers,turkey,herb & pepper,ground beef,pancakes,eggs,light cream,rice,champagne,fresh bread,,,,,,,,,,0,2018-11-01 14:47
escalope,,,,,,,,,,,,,,,,,,,1,2018-11-22 21:44
chocolate,escalope,fresh bread,,,,,,,,,,,,,,,,,0,2018-11-22 23:38
ham,spaghetti,french wine,vegetables mix,chocolate,french fries,,,,,,,,,,,,,,1,2018-04-03 21:58
avocado,light mayo,,,,,,,,,,,,,,,,,,0,2018-04-10 22:51
spaghetti,yams,butter,chocolate,,,,,,,,,,,,,,,,1,2018-04-17 22:14
energy bar,eggs,french fries,,,,,,,,,,,,,,,,,0,2018-04-17 22:49
fresh tuna,barbecue sauce,eggplant,,,,,,,,,,,,,,,,,1,2018-04-24 22:37
energy drink,,,,,,,,,,,,,,,,,,,0,2018-04-24 23:18
whole wheat rice,french fries,hot dogs,green tea,,,,,,,,,,,,,,,,1,2018-01-01 20:05
mineral water,chicken,green tea,,,,,,,,,,,,,,,,,0,2018-06-12 22:32
eggs,cake,mushroom cream sauce,,,,,,,,,,,,,,,,,1,2018-06-26 22:59
escalope,,,,,,,,,,,,,,,,,,,0,2018-06-26 23:23
antioxydant juice,escalope,,,,,,,,,,,,,,,,,,1,2018-05-08 22:47
shrimp,spaghetti,french fries,,,,,,,,,,,,,,,,,0,2018-05-08 23:41
grated cheese,spaghetti,salmon,tomato juice,,,,,,,,,,,,,,,,1,2018-05-15 22:38
spaghetti,green tea,,,,,,,,,,,,,,,,,,0,2018-05-15 23:09
champagne,protein bar,,,,,,,,,,,,,,,,,,1,2018-05-29 23:06
mineral water,avocado,chocolate,,,,,,,,,,,,,,,,,0,2018-11-20 23:23
tomatoes,champagne,green tea,,,,,,,,,,,,,,,,,1,2018-04-04 22:46
chicken,french fries,escalope,,,,,,,,,,,,,,,,,0,2018-04-04 23:43
frozen vegetables,tomatoes,eggs,green tea,frozen smoothie,light mayo,,,,,,,,,,,,,,1,2018-04-11 23:11
ground beef,chicken,cider,green grapes,honey,chocolate,french fries,champagne,frozen smoothie,escalope,,,,,,,,,,0,2018-04-18 22:26
french fries,champagne,,,,,,,,,,,,,,,,,,1,2018-04-25 22:28
mineral water,soup,,,,,,,,,,,,,,,,,,0,2018-04-25 22:45
frozen vegetables,spaghetti,milk,chocolate,babies food,,,,,,,,,,,,,,,1,2018-04-25 23:54
honey,whole wheat rice,,,,,,,,,,,,,,,,,,0,2018-12-19 0:25
whole wheat rice,chicken,tomato juice,,,,,,,,,,,,,,,,,1,2018-06-13 22:38
pancakes,,,,,,,,,,,,,,,,,,,0,2018-06-13 22:45
green tea,protein bar,tomato juice,candy bars,,,,,,,,,,,,,,,,1,2018-05-09 22:54
french fries,,,,,,,,,,,,,,,,,,,0,2018-05-09 23:32
mineral water,,,,,,,,,,,,,,,,,,,1,2018-05-16 22:36
escalope,,,,,,,,,,,,,,,,,,,0,2018-05-23 22:35
grated cheese,herb & pepper,whole wheat pasta,yams,mineral water,bacon,nonfat milk,spinach,,,,,,,,,,,,1,2018-05-30 0:35
spaghetti,milk,,,,,,,,,,,,,,,,,,0,2018-11-21 23:22
milk,chocolate,white wine,,,,,,,,,,,,,,,,,1,2018-10-31 14:21
sandwich,,,,,,,,,,,,,,,,,,,0,2018-09-05 18:48
chocolate,light mayo,,,,,,,,,,,,,,,,,,1,2018-11-16 5:55
shrimp,whole wheat pasta,spaghetti,meatballs,chicken,frozen smoothie,tomato juice,,,,,,,,,,,,,0,2018-12-08 17:33
red wine,ground beef,spaghetti,mineral water,eggs,,,,,,,,,,,,,,,1,2018-01-17 3:07
yams,melons,,,,,,,,,,,,,,,,,,0,2018-11-20 14:25
spaghetti,cooking oil,,,,,,,,,,,,,,,,,,1,2018-04-06 15:45
french fries,,,,,,,,,,,,,,,,,,,0,2018-01-11 15:09
mineral water,milk,spinach,cooking oil,chocolate,frozen smoothie,hot dogs,,,,,,,,,,,,,1,2018-07-06 13:42
tomato sauce,milk,,,,,,,,,,,,,,,,,,0,2018-07-06 16:06
shrimp,cider,eggs,french fries,,,,,,,,,,,,,,,,1,2018-05-04 14:31
champagne,,,,,,,,,,,,,,,,,,,0,2018-05-11 22:16
salad,,,,,,,,,,,,,,,,,,,1,2018-05-18 21:22
french fries,,,,,,,,,,,,,,,,,,,0,2018-07-02 14:28
frozen vegetables,mineral water,energy bar,honey,rice,green tea,,,,,,,,,,,,,,1,2018-05-21 20:36
french fries,salad,,,,,,,,,,,,,,,,,,0,2018-05-28 22:02
honey,chocolate,french fries,brownies,,,,,,,,,,,,,,,,1,2018-04-07 16:00
green tea,strawberries,gluten free bar,,,,,,,,,,,,,,,,,0,2018-04-07 16:02
frozen vegetables,ground beef,mineral water,salmon,honey,extra dark chocolate,green tea,mushroom cream sauce,gluten free bar,,,,,,,,,,,1,2018-04-21 14:58
grated cheese,tomatoes,mineral water,meatballs,,,,,,,,,,,,,,,,0,2018-07-14 12:19
shrimp,chocolate,water spray,,,,,,,,,,,,,,,,,1,2018-06-09 11:47
turkey,,,,,,,,,,,,,,,,,,,0,2018-04-29 16:42
turkey,eggs,,,,,,,,,,,,,,,,,,1,2018-07-15 14:46
turkey,frozen vegetables,tomatoes,soup,butter,french wine,pancakes,eggs,tomato juice,fresh bread,green tea,,,,,,,,,0,2018-06-03 15:51
spaghetti,,,,,,,,,,,,,,,,,,,1,2018-06-17 20:26
milk,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,,0,2018-07-12 14:00
burgers,mineral water,milk,whole wheat rice,cereals,chocolate,french fries,,,,,,,,,,,,,1,2018-07-12 20:08
mineral water,,,,,,,,,,,,,,,,,,,0,2018-05-17 15:54
tomatoes,mineral water,soup,cake,chocolate,,,,,,,,,,,,,,,1,2018-07-10 23:50
mineral water,,,,,,,,,,,,,,,,,,,0,2018-05-15 17:57
ground beef,spaghetti,,,,,,,,,,,,,,,,,,1,2018-06-06 13:00
pepper,frozen smoothie,,,,,,,,,,,,,,,,,,0,2018-04-06 14:28
yogurt cake,,,,,,,,,,,,,,,,,,,1,2018-12-07 15:37
red wine,pancakes,,,,,,,,,,,,,,,,,,0,2018-12-14 14:58
candy bars,,,,,,,,,,,,,,,,,,,1,2018-05-11 13:28
eggs,french fries,low fat yogurt,,,,,,,,,,,,,,,,,0,2018-11-30 23:53
cookies,,,,,,,,,,,,,,,,,,,1,2018-09-14 17:41
cookies,,,,,,,,,,,,,,,,,,,0,2018-09-14 17:50
spaghetti,soup,vegetables mix,spinach,french fries,escalope,cauliflower,toothpaste,,,,,,,,,,,,1,2018-04-16 13:46
cookies,,,,,,,,,,,,,,,,,,,0,2018-08-06 13:32
soup,olive oil,eggs,soda,corn,,,,,,,,,,,,,,,1,2018-12-10 16:09
chocolate,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,,0,2018-12-31 23:04
spaghetti,mineral water,milk,pancakes,chocolate,french fries,,,,,,,,,,,,,,1,2018-07-30 16:47
mineral water,,,,,,,,,,,,,,,,,,,0,2018-04-07 21:45
herb & pepper,frozen vegetables,tomato sauce,mineral water,soup,milk,olive oil,almonds,,,,,,,,,,,,1,2018-04-14 19:02
burgers,eggs,,,,,,,,,,,,,,,,,,0,2018-04-28 19:31
french fries,,,,,,,,,,,,,,,,,,,1,2018-08-11 18:42
frozen smoothie,cottage cheese,,,,,,,,,,,,,,,,,,0,2018-08-18 13:25
tomatoes,mineral water,chocolate,light mayo,,,,,,,,,,,,,,,,1,2018-12-08 20:07
salmon,escalope,shallot,strawberries,fresh bread,low fat yogurt,,,,,,,,,,,,,,0,2018-12-29 15:38
energy bar,,,,,,,,,,,,,,,,,,,1,2018-05-05 14:45
red wine,ground beef,spaghetti,pancakes,blueberries,oil,cooking oil,tomato juice,,,,,,,,,,,,0,2018-05-12 20:40
ground beef,spaghetti,mineral water,milk,frozen smoothie,champagne,,,,,,,,,,,,,,1,2018-09-15 19:32
cookies,,,,,,,,,,,,,,,,,,,0,2018-09-15 21:56
salmon,escalope,,,,,,,,,,,,,,,,,,1,2018-04-29 19:18
cookies,,,,,,,,,,,,,,,,,,,0,2018-04-29 19:55
low fat yogurt,,,,,,,,,,,,,,,,,,,1,2018-04-29 20:52
eggs,,,,,,,,,,,,,,,,,,,0,2018-08-05 18:18
red wine,butter,hot dogs,,,,,,,,,,,,,,,,,1,2018-12-02 20:33
tomatoes,mineral water,soup,mashed potato,,,,,,,,,,,,,,,,0,2018-05-06 21:54
cookies,,,,,,,,,,,,,,,,,,,1,2018-04-12 13:48
parmesan cheese,ground beef,salmon,pancakes,champagne,,,,,,,,,,,,,,,0,2018-04-19 1:52
ground beef,yams,chocolate,olive oil,eggs,,,,,,,,,,,,,,,1,2018-08-09 13:05
shrimp,salmon,eggs,cookies,hot dogs,,,,,,,,,,,,,,,0,2018-02-07 14:55
magazines,mint,,,,,,,,,,,,,,,,,,1,2018-05-03 22:15
turkey,mineral water,eggs,cooking oil,extra dark chocolate,escalope,,,,,,,,,,,,,,0,2018-04-17 20:59
mineral water,mushroom cream sauce,,,,,,,,,,,,,,,,,,1,2018-04-24 14:43
grated cheese,frozen vegetables,mineral water,soup,milk,french wine,,,,,,,,,,,,,,0,2018-01-15 23:51
chocolate,cake,,,,,,,,,,,,,,,,,,1,2018-05-01 17:34
burgers,salt,white wine,,,,,,,,,,,,,,,,,0,2018-04-11 19:08
energy drink,,,,,,,,,,,,,,,,,,,1,2018-04-25 20:55
olive oil,cake,energy drink,,,,,,,,,,,,,,,,,0,2018-12-05 19:03
ground beef,whole wheat rice,,,,,,,,,,,,,,,,,,1,2018-11-21 14:32
eggs,french fries,,,,,,,,,,,,,,,,,,0,2018-11-21 21:59
spaghetti,escalope,mushroom cream sauce,,,,,,,,,,,,,,,,,1,2018-04-27 15:40
mineral water,fromage blanc,whole wheat rice,cake,french fries,,,,,,,,,,,,,,,0,2018-06-01 16:32
turkey,burgers,frozen vegetables,ground beef,mineral water,milk,eggs,cake,light mayo,,,,,,,,,,,1,2018-04-14 18:42
green tea,cottage cheese,,,,,,,,,,,,,,,,,,0,2018-11-22 1:37
fresh tuna,eggs,champagne,,,,,,,,,,,,,,,,,1,2018-04-17 20:52
cookies,,,,,,,,,,,,,,,,,,,0,2018-04-24 19:00
cookies,,,,,,,,,,,,,,,,,,,1,2018-05-22 13:58
cookies,,,,,,,,,,,,,,,,,,,0,2018-06-20 21:20
tomatoes,mineral water,eggplant,,,,,,,,,,,,,,,,,1,2018-05-16 18:38
grated cheese,tomatoes,spaghetti,mineral water,soup,honey,chicken,chocolate,french fries,,,,,,,,,,,0,2018-05-23 16:35
protein bar,,,,,,,,,,,,,,,,,,,1,2018-08-10 23:32
herb & pepper,red wine,shrimp,mineral water,barbecue sauce,protein bar,,,,,,,,,,,,,,0,2018-08-17 21:24
burgers,ham,spaghetti,mineral water,milk,eggs,french fries,escalope,pancakes,low fat yogurt,,,,,,,,,,1,2018-04-16 16:52
french fries,,,,,,,,,,,,,,,,,,,0,2018-04-16 21:22
frozen vegetables,soup,milk,eggs,whole wheat rice,chocolate,escalope,melons,,,,,,,,,,,,1,2018-04-23 20:44
spaghetti,,,,,,,,,,,,,,,,,,,0,2018-08-13 0:13
herb & pepper,shrimp,soup,eggs,oil,cooking oil,energy drink,protein bar,low fat yogurt,,,,,,,,,,,1,2018-07-28 2:31
ham,grated cheese,herb & pepper,shrimp,ground beef,spaghetti,mineral water,carrots,,,,,,,,,,,,0,2018-05-05 18:21
ham,red wine,ground beef,yams,mineral water,chocolate,low fat yogurt,,,,,,,,,,,,,1,2018-05-10 20:01
chocolate,french fries,mushroom cream sauce,cottage cheese,low fat yogurt,,,,,,,,,,,,,,,0,2018-10-25 17:01
eggs,,,,,,,,,,,,,,,,,,,1,2018-04-24 23:39
cake,cookies,,,,,,,,,,,,,,,,,,0,2018-05-30 2:41
grated cheese,mineral water,cake,chocolate bread,,,,,,,,,,,,,,,,1,2018-12-14 18:35
tomatoes,almonds,cake,champagne,low fat yogurt,,,,,,,,,,,,,,,0,2018-05-04 22:47
herb & pepper,shrimp,frozen vegetables,milk,butter,salmon,eggs,chocolate,,,,,,,,,,,,1,2018-06-16 19:38
herb & pepper,shrimp,whole wheat pasta,whole wheat rice,chicken,green tea,cauliflower,,,,,,,,,,,,,0,2018-05-05 18:49
eggs,corn,,,,,,,,,,,,,,,,,,1,2018-11-17 21:40
shrimp,frozen vegetables,tomato sauce,mineral water,chocolate,soup,olive oil,salmon,green beans,champagne,,,,,,,,,,0,2018-10-28 18:33
ham,herb & pepper,tomato sauce,mineral water,green grapes,eggs,gums,light cream,oil,green tea,mint,,,,,,,,,1,2018-11-29 0:32
energy bar,cake,chocolate,,,,,,,,,,,,,,,,,0,2018-10-25 0:37
herb & pepper,shrimp,spaghetti,eggs,,,,,,,,,,,,,,,,1,2018-04-13 13:40
fresh tuna,mineral water,honey,cooking oil,,,,,,,,,,,,,,,,0,2018-04-13 17:13
red wine,mineral water,oil,ketchup,chili,pet food,eggplant,green tea,escalope,tomato juice,low fat yogurt,,,,,,,,,1,2018-04-27 23:47
herb & pepper,shrimp,mineral water,pancakes,eggs,cake,blueberries,tea,frozen smoothie,,,,,,,,,,,0,2018-01-25 17:36
ground beef,mineral water,protein bar,,,,,,,,,,,,,,,,,1,2018-07-13 20:45
shrimp,frozen vegetables,parmesan cheese,spaghetti,salmon,carrots,frozen smoothie,pasta,mashed potato,shallot,light mayo,magazines,,,,,,,,0,2018-07-13 21:13
milk,chocolate,,,,,,,,,,,,,,,,,,1,2018-07-13 22:24
frozen vegetables,ground beef,spaghetti,olive oil,whole wheat rice,eggplant,cottage cheese,,,,,,,,,,,,,0,2018-06-08 15:13
turkey,ground beef,low fat yogurt,,,,,,,,,,,,,,,,,1,2018-06-08 19:12
herb & pepper,spaghetti,mineral water,whole wheat rice,cake,hot dogs,green tea,,,,,,,,,,,,,0,2018-06-08 19:23
green tea,,,,,,,,,,,,,,,,,,,1,2018-05-04 18:34
cookies,,,,,,,,,,,,,,,,,,,0,2018-05-18 14:33
eggs,cookies,,,,,,,,,,,,,,,,,,1,2018-05-18 14:33
spaghetti,eggs,ham,chocolate,french fries,champagne,brownies,pancakes,light mayo,,,,,,,,,,,0,2018-05-18 14:35
red wine,spaghetti,milk,eggs,chocolate,,,,,,,,,,,,,,,1,2018-04-09 23:42
turkey,burgers,pancakes,french fries,strawberries,green tea,,,,,,,,,,,,,,0,2018-04-09 23:43
escalope,,,,,,,,,,,,,,,,,,,1,2018-04-23 13:59
frozen vegetables,pancakes,eggs,cake,,,,,,,,,,,,,,,,0,2018-04-23 17:08
french fries,,,,,,,,,,,,,,,,,,,1,2018-07-02 20:35
turkey,ground beef,pepper,spaghetti,honey,cookies,,,,,,,,,,,,,,0,2018-07-02 23:01
chocolate,red wine,tomato sauce,olive oil,chili,french fries,cookies,salt,fresh bread,magazines,,,,,,,,,,1,2018-07-09 18:42
green tea,french fries,,,,,,,,,,,,,,,,,,0,2018-06-11 17:35
mineral water,,,,,,,,,,,,,,,,,,,1,2018-06-11 18:34
cooking oil,,,,,,,,,,,,,,,,,,,0,2018-06-11 18:34
frozen vegetables,spaghetti,,,,,,,,,,,,,,,,,,1,2018-06-11 23:53
ham,spaghetti,,,,,,,,,,,,,,,,,,0,2018-06-18 14:36
chicken,chocolate,cookies,,,,,,,,,,,,,,,,,1,2018-05-14 14:09
low fat yogurt,,,,,,,,,,,,,,,,,,,0,2018-11-05 19:00
eggs,cake,low fat yogurt,,,,,,,,,,,,,,,,,1,2018-11-12 20:37
shrimp,spaghetti,mineral water,soup,milk,bramble,frozen smoothie,cottage cheese,,,,,,,,,,,,0,2018-04-14 14:45
mineral water,eggs,protein bar,,,,,,,,,,,,,,,,,1,2018-04-21 15:45
turkey,shrimp,meatballs,butter,eggs,salad,green tea,,,,,,,,,,,,,0,2018-04-28 17:30
fresh tuna,spaghetti,chocolate,olive oil,chicken,french fries,,,,,,,,,,,,,,1,2018-04-28 17:34
turkey,shrimp,escalope,hot dogs,,,,,,,,,,,,,,,,0,2018-12-08 16:27
burgers,pepper,soup,milk,pancakes,green tea,,,,,,,,,,,,,,1,2018-12-29 0:19
pancakes,,,,,,,,,,,,,,,,,,,0,2018-12-29 0:33
mineral water,pancakes,eggs,french fries,,,,,,,,,,,,,,,,1,2018-06-09 17:13
eggs,escalope,low fat yogurt,,,,,,,,,,,,,,,,,0,2018-06-09 19:45
mineral water,french wine,gluten free bar,,,,,,,,,,,,,,,,,1,2018-06-09 20:46
burgers,ground beef,spaghetti,eggs,french fries,,,,,,,,,,,,,,,0,2018-06-09 21:52
soup,meatballs,milk,energy bar,,,,,,,,,,,,,,,,1,2018-06-09 22:01
chocolate,,,,,,,,,,,,,,,,,,,0,2018-06-09 22:02
herb & pepper,,,,,,,,,,,,,,,,,,,1,2018-06-09 22:33
turkey,red wine,mineral water,eggs,bramble,,,,,,,,,,,,,,,0,2018-06-30 22:21
burgers,ham,frozen vegetables,tomatoes,cake,chicken,green tea,toothpaste,mint,,,,,,,,,,,1,2018-06-30 22:52
grated cheese,mineral water,olive oil,energy bar,,,,,,,,,,,,,,,,0,2018-05-05 18:14
milk,cake,green tea,,,,,,,,,,,,,,,,,1,2018-05-05 19:05
mineral water,almonds,cooking oil,cereals,protein bar,white wine,green tea,,,,,,,,,,,,,0,2018-05-12 15:25
turkey,fresh tuna,mineral water,milk,eggs,cake,burger sauce,chicken,french fries,frozen smoothie,fresh bread,,,,,,,,,1,2018-05-19 21:09
herb & pepper,mineral water,whole wheat rice,yogurt cake,low fat yogurt,,,,,,,,,,,,,,,0,2018-11-17 18:03
tomatoes,spaghetti,meatballs,chicken,eggs,,,,,,,,,,,,,,,1,2018-09-15 13:59
burgers,mineral water,eggs,green tea,pancakes,,,,,,,,,,,,,,,0,2018-09-15 14:28
cake,green tea,,,,,,,,,,,,,,,,,,1,2018-09-15 16:27
chocolate,herb & pepper,yogurt cake,,,,,,,,,,,,,,,,,0,2018-09-15 19:46
ground beef,spaghetti,mineral water,almonds,salmon,nonfat milk,green grapes,pancakes,,,,,,,,,,,,1,2018-04-15 16:25
mineral water,vegetables mix,eggs,,,,,,,,,,,,,,,,,0,2018-12-16 18:01
protein bar,,,,,,,,,,,,,,,,,,,1,2018-02-10 20:37
eggs,eggplant,,,,,,,,,,,,,,,,,,0,2018-02-10 22:09
mayonnaise,,,,,,,,,,,,,,,,,,,1,2018-01-06 18:49
milk,bug spray,oatmeal,sandwich,asparagus,,,,,,,,,,,,,,,0,2018-01-13 16:58
frozen vegetables,soup,almonds,eggs,french fries,,,,,,,,,,,,,,,1,2018-01-13 19:16
frozen vegetables,,,,,,,,,,,,,,,,,,,0,2018-07-08 17:16
soup,butter,shampoo,,,,,,,,,,,,,,,,,1,2018-07-15 17:43
herb & pepper,whole wheat pasta,pepper,eggs,,,,,,,,,,,,,,,,0,2018-07-15 17:43
mineral water,whole wheat rice,rice,cooking oil,chocolate,fresh bread,low fat yogurt,,,,,,,,,,,,,1,2018-06-10 19:58
grated cheese,butter,chocolate,french fries,cookies,,,,,,,,,,,,,,,0,2018-06-10 20:01
spaghetti,soup,milk,chutney,cooking oil,asparagus,tomato juice,,,,,,,,,,,,,1,2018-05-27 20:17
eggs,french fries,frozen smoothie,cookies,champagne,cottage cheese,green tea,,,,,,,,,,,,,0,2018-05-27 20:29
turkey,tomatoes,mineral water,eggs,blueberries,,,,,,,,,,,,,,,1,2018-11-11 18:46
milk,tomato juice,low fat yogurt,green tea,,,,,,,,,,,,,,,,0,2018-11-25 17:18
mineral water,soup,almonds,cereals,green tea,,,,,,,,,,,,,,,1,2018-04-26 1:25
chocolate,light mayo,,,,,,,,,,,,,,,,,,0,2018-02-07 1:14
turkey,herb & pepper,chocolate,,,,,,,,,,,,,,,,,1,2018-02-07 18:37
eggs,french fries,green tea,,,,,,,,,,,,,,,,,0,2018-05-10 23:19
mineral water,cake,chocolate,tomato juice,,,,,,,,,,,,,,,,1,2018-04-17 17:59
eggs,,,,,,,,,,,,,,,,,,,0,2018-04-17 18:01
chocolate,pepper,spaghetti,mineral water,whole wheat rice,champagne,mushroom cream sauce,,,,,,,,,,,,,1,2018-12-11 17:26
frozen vegetables,pepper,mineral water,chocolate,white wine,,,,,,,,,,,,,,,0,2018-12-11 17:27
burgers,turkey,spaghetti,milk,whole wheat rice,oil,tomato juice,green tea,,,,,,,,,,,,1,2018-12-11 18:21
burgers,spaghetti,mineral water,soup,french wine,french fries,light mayo,low fat yogurt,,,,,,,,,,,,0,2018-12-11 18:21
butter,green grapes,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,1,2018-12-11 19:05
eggs,low fat yogurt,,,,,,,,,,,,,,,,,,0,2018-05-08 22:13
cookies,,,,,,,,,,,,,,,,,,,1,2018-05-15 22:26
milk,energy drink,,,,,,,,,,,,,,,,,,0,2018-11-06 19:04
olive oil,energy drink,,,,,,,,,,,,,,,,,,1,2018-04-11 15:02
eggs,cookies,,,,,,,,,,,,,,,,,,0,2018-04-11 23:31
eggs,,,,,,,,,,,,,,,,,,,1,2018-04-18 22:35
energy bar,eggs,,,,,,,,,,,,,,,,,,0,2018-04-25 17:04
eggs,,,,,,,,,,,,,,,,,,,1,2018-12-05 22:29
eggs,green tea,,,,,,,,,,,,,,,,,,0,2018-07-04 17:47
escalope,,,,,,,,,,,,,,,,,,,1,2018-07-04 18:15
shrimp,soup,milk,almonds,eggs,oil,chocolate,,,,,,,,,,,,,0,2018-07-04 18:42
chocolate,french fries,,,,,,,,,,,,,,,,,,1,2018-06-20 21:13
cake,,,,,,,,,,,,,,,,,,,0,2018-06-20 21:13
pancakes,eggs,cake,green tea,toothpaste,,,,,,,,,,,,,,,1,2018-07-13 2:40
herb & pepper,tomatoes,ground beef,eggs,cooking oil,,,,,,,,,,,,,,,0,2018-07-13 10:30
cider,eggs,chocolate,low fat yogurt,,,,,,,,,,,,,,,,1,2018-06-08 22:57
frozen vegetables,cider,eggs,french fries,,,,,,,,,,,,,,,,0,2018-08-13 23:26
yams,cookies,toothpaste,,,,,,,,,,,,,,,,,1,2018-07-09 21:58
mineral water,milk,escalope,champagne,hot dogs,fresh bread,,,,,,,,,,,,,,0,2018-07-30 19:40
ham,herb & pepper,spaghetti,mineral water,chocolate,pancakes,eggs,,,,,,,,,,,,,1,2018-06-04 11:23
pepper,mineral water,escalope,shallot,protein bar,white wine,,,,,,,,,,,,,,0,2018-07-07 15:33
turkey,parmesan cheese,spaghetti,meatballs,butter,,,,,,,,,,,,,,,1,2018-07-07 15:52
herb & pepper,eggs,escalope,,,,,,,,,,,,,,,,,0,2018-07-08 13:45
herb & pepper,,,,,,,,,,,,,,,,,,,1,2018-07-08 13:51
burgers,escalope,shallot,,,,,,,,,,,,,,,,,0,2018-07-08 14:00
chocolate,pepper,tomato sauce,tomato juice,,,,,,,,,,,,,,,,1,2018-05-06 17:44
cookies,,,,,,,,,,,,,,,,,,,0,2018-07-12 10:46
burgers,ground beef,spaghetti,mineral water,escalope,melons,,,,,,,,,,,,,,1,2018-07-17 19:22
frozen vegetables,mineral water,soup,milk,olive oil,,,,,,,,,,,,,,,0,2018-01-16 22:56
turkey,eggs,french fries,asparagus,low fat yogurt,zucchini,,,,,,,,,,,,,,1,2018-07-11 15:42
burgers,frozen vegetables,gums,,,,,,,,,,,,,,,,,0,2018-07-11 19:17
herb & pepper,frozen vegetables,ground beef,milk,,,,,,,,,,,,,,,,1,2018-07-11 22:42
frozen vegetables,cake,light cream,mashed potato,,,,,,,,,,,,,,,,0,2018-07-11 22:49
milk,,,,,,,,,,,,,,,,,,,1,2018-09-05 21:38
turkey,eggs,barbecue sauce,,,,,,,,,,,,,,,,,0,2018-04-14 21:28
escalope,,,,,,,,,,,,,,,,,,,1,2018-12-08 1:39
parmesan cheese,french fries,,,,,,,,,,,,,,,,,,0,2018-12-15 20:52
energy bar,eggs,,,,,,,,,,,,,,,,,,1,2018-12-22 18:38
soup,escalope,mint,,,,,,,,,,,,,,,,,0,2018-01-12 22:43
muffins,chicken,zucchini,,,,,,,,,,,,,,,,,1,2018-07-21 22:42
burgers,eggs,french fries,cookies,green tea,,,,,,,,,,,,,,,0,2018-07-21 22:48
spaghetti,,,,,,,,,,,,,,,,,,,1,2018-07-28 20:15
